index,mon,day,exp,stn,camera,geno,treat,juice,period,min,n_flies,,,,
13111,4,7,20,1,3,B,pc,g,1,1,0,,,,
13112,4,7,20,1,3,C,pc,g,1,1,0,,,,
13113,4,7,20,1,3,F,pc,g,1,1,0,,,,
13114,4,7,20,1,3,X,pc,g,1,1,0,,,,
13115,4,7,20,1,3,Y,pc,g,1,1,0,,,,
13116,4,7,20,1,3,Z,pc,g,1,1,0,,,,
13117,4,7,20,1,3,B,pc,g,1,2,0,,,,
13118,4,7,20,1,3,C,pc,g,1,2,0,,,,
13119,4,7,20,1,3,F,pc,g,1,2,0,,,,
13120,4,7,20,1,3,X,pc,g,1,2,0,,,,
13121,4,7,20,1,3,Y,pc,g,1,2,0,,,,
13122,4,7,20,1,3,Z,pc,g,1,2,0,,,,
13123,4,7,20,1,3,B,pc,g,1,3,0,,,,
13124,4,7,20,1,3,C,pc,g,1,3,0,,,,
13125,4,7,20,1,3,F,pc,g,1,3,0,,,,
13126,4,7,20,1,3,X,pc,g,1,3,1,,,,
13127,4,7,20,1,3,Y,pc,g,1,3,0,,,,
13128,4,7,20,1,3,Z,pc,g,1,3,0,,,,
13129,4,7,20,1,3,B,pc,g,1,5,0,,,,
13130,4,7,20,1,3,C,pc,g,1,5,0,,,,
13131,4,7,20,1,3,F,pc,g,1,5,0,,,,
13132,4,7,20,1,3,X,pc,g,1,5,1,,,,
13133,4,7,20,1,3,Y,pc,g,1,5,0,,,,
13134,4,7,20,1,3,Z,pc,g,1,5,0,,,,
13135,4,7,20,1,3,B,pc,g,1,7,0,,,,
13136,4,7,20,1,3,C,pc,g,1,7,0,,,,
13137,4,7,20,1,3,F,pc,g,1,7,0,,,,
13138,4,7,20,1,3,X,pc,g,1,7,1,,,,
13139,4,7,20,1,3,Y,pc,g,1,7,0,,,,
13140,4,7,20,1,3,Z,pc,g,1,7,1,,,,
13141,4,7,20,1,3,B,pc,g,1,10,0,,,,
13142,4,7,20,1,3,C,pc,g,1,10,0,,,,
13143,4,7,20,1,3,F,pc,g,1,10,0,,,,
13144,4,7,20,1,3,X,pc,g,1,10,1,,,,
13145,4,7,20,1,3,Y,pc,g,1,10,0,,,,
13146,4,7,20,1,3,Z,pc,g,1,10,0,,,,
13147,4,7,20,1,3,B,pc,g,1,12,0,,,,
13148,4,7,20,1,3,C,pc,g,1,12,0,,,,
13149,4,7,20,1,3,F,pc,g,1,12,0,,,,
13150,4,7,20,1,3,X,pc,g,1,12,1,,,,
13151,4,7,20,1,3,Y,pc,g,1,12,0,,,,
13152,4,7,20,1,3,Z,pc,g,1,12,1,,,,
13153,4,7,20,1,3,B,pc,g,1,15,0,,,,
13154,4,7,20,1,3,C,pc,g,1,15,1,,,,
13155,4,7,20,1,3,F,pc,g,1,15,1,,,,
13156,4,7,20,1,3,X,pc,g,1,15,2,,,,
13157,4,7,20,1,3,Y,pc,g,1,15,0,,,,
13158,4,7,20,1,3,Z,pc,g,1,15,2,,,,
13159,4,7,20,1,3,B,pc,g,1,17,0,,,,
13160,4,7,20,1,3,C,pc,g,1,17,2,,,,
13161,4,7,20,1,3,F,pc,g,1,17,2,,,,
13162,4,7,20,1,3,X,pc,g,1,17,2,,,,
13163,4,7,20,1,3,Y,pc,g,1,17,0,,,,
13164,4,7,20,1,3,Z,pc,g,1,17,3,,,,
13165,4,7,20,1,3,B,pc,g,1,20,0,,,,
13166,4,7,20,1,3,C,pc,g,1,20,3,,,,
13167,4,7,20,1,3,F,pc,g,1,20,3,,,,
13168,4,7,20,1,3,X,pc,g,1,20,3,,,,
13169,4,7,20,1,3,Y,pc,g,1,20,0,,,,
13170,4,7,20,1,3,Z,pc,g,1,20,2,,,,
13171,4,7,20,1,3,B,pc,g,1,23,0,,,,
13172,4,7,20,1,3,C,pc,g,1,23,3,,,,
13173,4,7,20,1,3,F,pc,g,1,23,3,,,,
13174,4,7,20,1,3,X,pc,g,1,23,3,,,,
13175,4,7,20,1,3,Y,pc,g,1,23,0,,,,
13176,4,7,20,1,3,Z,pc,g,1,23,4,,,,
13177,4,7,20,1,3,B,pc,g,1,25,1,,,,
13178,4,7,20,1,3,C,pc,g,1,25,3,,,,
13179,4,7,20,1,3,F,pc,g,1,25,3,,,,
13180,4,7,20,1,3,X,pc,g,1,25,3,,,,
13181,4,7,20,1,3,Y,pc,g,1,25,0,,,,
13182,4,7,20,1,3,Z,pc,g,1,25,4,,,,
13183,4,7,20,1,3,B,pc,g,1,28,1,,,,
13184,4,7,20,1,3,C,pc,g,1,28,3,,,,
13185,4,7,20,1,3,F,pc,g,1,28,3,,,,
13186,4,7,20,1,3,X,pc,g,1,28,4,,,,
13187,4,7,20,1,3,Y,pc,g,1,28,0,,,,
13188,4,7,20,1,3,Z,pc,g,1,28,3,,,,
13189,4,7,20,1,3,B,pc,g,1,30,3,,,,
13190,4,7,20,1,3,C,pc,g,1,30,4,,,,
13191,4,7,20,1,3,F,pc,g,1,30,4,,,,
13192,4,7,20,1,3,X,pc,g,1,30,3,,,,
13193,4,7,20,1,3,Y,pc,g,1,30,0,,,,
13194,4,7,20,1,3,Z,pc,g,1,30,4,,,,
13195,4,7,20,1,3,B,pc,g,1,35,2,,,,
13196,4,7,20,1,3,C,pc,g,1,35,3,,,,
13197,4,7,20,1,3,F,pc,g,1,35,2,,,,
13198,4,7,20,1,3,X,pc,g,1,35,3,,,,
13199,4,7,20,1,3,Y,pc,g,1,35,1,,,,
13200,4,7,20,1,3,Z,pc,g,1,35,4,,,,
13201,4,7,20,1,3,B,pc,g,1,40,2,,,,
13202,4,7,20,1,3,C,pc,g,1,40,3,,,,
13203,4,7,20,1,3,F,pc,g,1,40,2,,,,
13204,4,7,20,1,3,X,pc,g,1,40,3,,,,
13205,4,7,20,1,3,Y,pc,g,1,40,1,,,,
13206,4,7,20,1,3,Z,pc,g,1,40,3,,,,
13207,4,7,20,1,3,B,pc,g,1,45,3,,,,
13208,4,7,20,1,3,C,pc,g,1,45,3,,,,
13209,4,7,20,1,3,F,pc,g,1,45,2,,,,
13210,4,7,20,1,3,X,pc,g,1,45,3,,,,
13211,4,7,20,1,3,Y,pc,g,1,45,1,,,,
13212,4,7,20,1,3,Z,pc,g,1,45,5,,,,
13213,4,7,20,1,3,B,pc,g,1,52,3,,,,
13214,4,7,20,1,3,C,pc,g,1,52,3,,,,
13215,4,7,20,1,3,F,pc,g,1,52,2,,,,
13216,4,7,20,1,3,X,pc,g,1,52,3,,,,
13217,4,7,20,1,3,Y,pc,g,1,52,1,,,,
13218,4,7,20,1,3,Z,pc,g,1,52,4,,,,
13219,4,7,20,1,3,B,pc,g,1,60,4,,,,
13220,4,7,20,1,3,C,pc,g,1,60,4,,,,
13221,4,7,20,1,3,F,pc,g,1,60,2,,,,
13222,4,7,20,1,3,X,pc,g,1,60,3,,,,
13223,4,7,20,1,3,Y,pc,g,1,60,1,,,,
13224,4,7,20,1,3,Z,pc,g,1,60,4,,,,
13225,4,7,20,1,3,B,pc,g,1,67,4,,,,
13226,4,7,20,1,3,C,pc,g,1,67,4,,,,
13227,4,7,20,1,3,F,pc,g,1,67,2,,,,
13228,4,7,20,1,3,X,pc,g,1,67,3,,,,
13229,4,7,20,1,3,Y,pc,g,1,67,3,,,,
13230,4,7,20,1,3,Z,pc,g,1,67,4,,,,
13231,4,7,20,1,3,B,pc,g,1,75,5,,,,
13232,4,7,20,1,3,C,pc,g,1,75,3,,,,
13233,4,7,20,1,3,F,pc,g,1,75,3,,,,
13234,4,7,20,1,3,X,pc,g,1,75,4,,,,
13235,4,7,20,1,3,Y,pc,g,1,75,2,,,,
13236,4,7,20,1,3,Z,pc,g,1,75,4,,,,
13237,4,7,20,1,3,B,pc,g,1,82,5,,,,
13238,4,7,20,1,3,C,pc,g,1,82,3,,,,
13239,4,7,20,1,3,F,pc,g,1,82,3,,,,
13240,4,7,20,1,3,X,pc,g,1,82,3,,,,
13241,4,7,20,1,3,Y,pc,g,1,82,3,,,,
13242,4,7,20,1,3,Z,pc,g,1,82,4,,,,
13243,4,7,20,1,3,B,pc,g,1,90,4,,,,
13244,4,7,20,1,3,C,pc,g,1,90,4,,,,
13245,4,7,20,1,3,F,pc,g,1,90,5,,,,
13246,4,7,20,1,3,X,pc,g,1,90,4,,,,
13247,4,7,20,1,3,Y,pc,g,1,90,2,,,,
13248,4,7,20,1,3,Z,pc,g,1,90,4,,,,
13249,4,7,20,1,3,B,pc,g,1,98,3,,,,
13250,4,7,20,1,3,C,pc,g,1,98,4,,,,
13251,4,7,20,1,3,F,pc,g,1,98,4,,,,
13252,4,7,20,1,3,X,pc,g,1,98,5,,,,
13253,4,7,20,1,3,Y,pc,g,1,98,4,,,,
13254,4,7,20,1,3,Z,pc,g,1,98,5,,,,
13255,4,7,20,1,3,B,pc,g,1,105,1,,,,
13256,4,7,20,1,3,C,pc,g,1,105,2,,,,
13257,4,7,20,1,3,F,pc,g,1,105,5,,,,
13258,4,7,20,1,3,X,pc,g,1,105,4,,,,
13259,4,7,20,1,3,Y,pc,g,1,105,4,,,,
13260,4,7,20,1,3,Z,pc,g,1,105,5,,,,
13261,4,7,20,1,3,B,pc,g,1,113,0,,,,
13262,4,7,20,1,3,C,pc,g,1,113,4,,,,
13263,4,7,20,1,3,F,pc,g,1,113,1,,,,
13264,4,7,20,1,3,X,pc,g,1,113,3,,,,
13265,4,7,20,1,3,Y,pc,g,1,113,2,,,,
13266,4,7,20,1,3,Z,pc,g,1,113,4,,,,
13267,4,7,20,1,3,B,pc,g,1,120,1,,,,
13268,4,7,20,1,3,C,pc,g,1,120,4,,,,
13269,4,7,20,1,3,F,pc,g,1,120,4,,,,
13270,4,7,20,1,3,X,pc,g,1,120,4,,,,
13271,4,7,20,1,3,Y,pc,g,1,120,3,,,,
13272,4,7,20,1,3,Z,pc,g,1,120,5,,,,
13273,4,7,20,1,3,B,gc,g,2,0,0,,,,
13274,4,7,20,1,3,C,gc,g,2,0,0,,,,
13275,4,7,20,1,3,F,gc,g,2,0,0,,,,
13276,4,7,20,1,3,X,gc,g,2,0,0,,,,
13277,4,7,20,1,3,Y,gc,g,2,0,0,,,,
13278,4,7,20,1,3,Z,gc,g,2,0,0,,,,
13279,4,7,20,1,3,B,gc,g,2,1,0,,,,
13280,4,7,20,1,3,C,gc,g,2,1,0,,,,
13281,4,7,20,1,3,F,gc,g,2,1,0,,,,
13282,4,7,20,1,3,X,gc,g,2,1,0,,,,
13283,4,7,20,1,3,Y,gc,g,2,1,0,,,,
13284,4,7,20,1,3,Z,gc,g,2,1,0,,,,
13285,4,7,20,1,3,B,gc,g,2,2,0,,,,
13286,4,7,20,1,3,C,gc,g,2,2,0,,,,
13287,4,7,20,1,3,F,gc,g,2,2,0,,,,
13288,4,7,20,1,3,X,gc,g,2,2,0,,,,
13289,4,7,20,1,3,Y,gc,g,2,2,0,,,,
13290,4,7,20,1,3,Z,gc,g,2,2,0,,,,
13291,4,7,20,1,3,B,gc,g,2,3,0,,,,
13292,4,7,20,1,3,C,gc,g,2,3,0,,,,
13293,4,7,20,1,3,F,gc,g,2,3,1,,,,
13294,4,7,20,1,3,X,gc,g,2,3,0,,,,
13295,4,7,20,1,3,Y,gc,g,2,3,0,,,,
13296,4,7,20,1,3,Z,gc,g,2,3,0,,,,
13297,4,7,20,1,3,B,gc,g,2,5,1,,,,
13298,4,7,20,1,3,C,gc,g,2,5,0,,,,
13299,4,7,20,1,3,F,gc,g,2,5,3,,,,
13300,4,7,20,1,3,X,gc,g,2,5,0,,,,
13301,4,7,20,1,3,Y,gc,g,2,5,0,,,,
13302,4,7,20,1,3,Z,gc,g,2,5,0,,,,
13303,4,7,20,1,3,B,gc,g,2,7,0,,,,
13304,4,7,20,1,3,C,gc,g,2,7,1,,,,
13305,4,7,20,1,3,F,gc,g,2,7,4,,,,
13306,4,7,20,1,3,X,gc,g,2,7,0,,,,
13307,4,7,20,1,3,Y,gc,g,2,7,0,,,,
13308,4,7,20,1,3,Z,gc,g,2,7,0,,,,
13309,4,7,20,1,3,B,gc,g,2,10,0,,,,
13310,4,7,20,1,3,C,gc,g,2,10,3,,,,
13311,4,7,20,1,3,F,gc,g,2,10,3,,,,
13312,4,7,20,1,3,X,gc,g,2,10,0,,,,
13313,4,7,20,1,3,Y,gc,g,2,10,1,,,,
13314,4,7,20,1,3,Z,gc,g,2,10,0,,,,
13315,4,7,20,1,3,B,gc,g,2,12,0,,,,
13316,4,7,20,1,3,C,gc,g,2,12,2,,,,
13317,4,7,20,1,3,F,gc,g,2,12,3,,,,
13318,4,7,20,1,3,X,gc,g,2,12,2,,,,
13319,4,7,20,1,3,Y,gc,g,2,12,0,,,,
13320,4,7,20,1,3,Z,gc,g,2,12,0,,,,
13321,4,7,20,1,3,B,gc,g,2,15,0,,,,
13322,4,7,20,1,3,C,gc,g,2,15,3,,,,
13323,4,7,20,1,3,F,gc,g,2,15,1,,,,
13324,4,7,20,1,3,X,gc,g,2,15,1,,,,
13325,4,7,20,1,3,Y,gc,g,2,15,0,,,,
13326,4,7,20,1,3,Z,gc,g,2,15,0,,,,
13327,4,7,20,1,3,B,gc,g,2,17,0,,,,
13328,4,7,20,1,3,C,gc,g,2,17,4,,,,
13329,4,7,20,1,3,F,gc,g,2,17,1,,,,
13330,4,7,20,1,3,X,gc,g,2,17,0,,,,
13331,4,7,20,1,3,Y,gc,g,2,17,0,,,,
13332,4,7,20,1,3,Z,gc,g,2,17,1,,,,
13333,4,7,20,1,3,B,gc,g,2,20,0,,,,
13334,4,7,20,1,3,C,gc,g,2,20,3,,,,
13335,4,7,20,1,3,F,gc,g,2,20,2,,,,
13336,4,7,20,1,3,X,gc,g,2,20,0,,,,
13337,4,7,20,1,3,Y,gc,g,2,20,0,,,,
13338,4,7,20,1,3,Z,gc,g,2,20,0,,,,
13339,4,7,20,1,3,B,gc,g,2,23,0,,,,
13340,4,7,20,1,3,C,gc,g,2,23,4,,,,
13341,4,7,20,1,3,F,gc,g,2,23,1,,,,
13342,4,7,20,1,3,X,gc,g,2,23,1,,,,
13343,4,7,20,1,3,Y,gc,g,2,23,0,,,,
13344,4,7,20,1,3,Z,gc,g,2,23,0,,,,
13345,4,7,20,1,3,B,gc,g,2,25,0,,,,
13346,4,7,20,1,3,C,gc,g,2,25,5,,,,
13347,4,7,20,1,3,F,gc,g,2,25,1,,,,
13348,4,7,20,1,3,X,gc,g,2,25,0,,,,
13349,4,7,20,1,3,Y,gc,g,2,25,0,,,,
13350,4,7,20,1,3,Z,gc,g,2,25,0,,,,
13351,4,7,20,1,3,B,gc,g,2,28,0,,,,
13352,4,7,20,1,3,C,gc,g,2,28,4,,,,
13353,4,7,20,1,3,F,gc,g,2,28,0,,,,
13354,4,7,20,1,3,X,gc,g,2,28,0,,,,
13355,4,7,20,1,3,Y,gc,g,2,28,0,,,,
13356,4,7,20,1,3,Z,gc,g,2,28,0,,,,
13357,4,7,20,1,3,B,gc,g,2,30,0,,,,
13358,4,7,20,1,3,C,gc,g,2,30,4,,,,
13359,4,7,20,1,3,F,gc,g,2,30,1,,,,
13360,4,7,20,1,3,X,gc,g,2,30,0,,,,
13361,4,7,20,1,3,Y,gc,g,2,30,0,,,,
13362,4,7,20,1,3,Z,gc,g,2,30,0,,,,
13363,4,7,20,1,3,B,gc,g,2,35,0,,,,
13364,4,7,20,1,3,C,gc,g,2,35,3,,,,
13365,4,7,20,1,3,F,gc,g,2,35,1,,,,
13366,4,7,20,1,3,X,gc,g,2,35,0,,,,
13367,4,7,20,1,3,Y,gc,g,2,35,0,,,,
13368,4,7,20,1,3,Z,gc,g,2,35,2,,,,
13369,4,7,20,1,3,B,gc,g,2,40,0,,,,
13370,4,7,20,1,3,C,gc,g,2,40,3,,,,
13371,4,7,20,1,3,F,gc,g,2,40,0,,,,
13372,4,7,20,1,3,X,gc,g,2,40,0,,,,
13373,4,7,20,1,3,Y,gc,g,2,40,0,,,,
13374,4,7,20,1,3,Z,gc,g,2,40,0,,,,
13375,4,7,20,1,3,B,gc,g,2,45,0,,,,
13376,4,7,20,1,3,C,gc,g,2,45,4,,,,
13377,4,7,20,1,3,F,gc,g,2,45,2,,,,
13378,4,7,20,1,3,X,gc,g,2,45,0,,,,
13379,4,7,20,1,3,Y,gc,g,2,45,0,,,,
13380,4,7,20,1,3,Z,gc,g,2,45,0,,,,
13381,4,7,20,1,3,B,gc,g,2,52,0,,,,
13382,4,7,20,1,3,C,gc,g,2,52,4,,,,
13383,4,7,20,1,3,F,gc,g,2,52,1,,,,
13384,4,7,20,1,3,X,gc,g,2,52,0,,,,
13385,4,7,20,1,3,Y,gc,g,2,52,1,,,,
13386,4,7,20,1,3,Z,gc,g,2,52,1,,,,
13387,4,7,20,1,3,B,gc,g,2,60,1,,,,
13388,4,7,20,1,3,C,gc,g,2,60,3,,,,
13389,4,7,20,1,3,F,gc,g,2,60,2,,,,
13390,4,7,20,1,3,X,gc,g,2,60,0,,,,
13391,4,7,20,1,3,Y,gc,g,2,60,2,,,,
13392,4,7,20,1,3,Z,gc,g,2,60,0,,,,
13393,4,7,20,1,3,B,gc,g,2,67,1,,,,
13394,4,7,20,1,3,C,gc,g,2,67,2,,,,
13395,4,7,20,1,3,F,gc,g,2,67,2,,,,
13396,4,7,20,1,3,X,gc,g,2,67,0,,,,
13397,4,7,20,1,3,Y,gc,g,2,67,1,,,,
13398,4,7,20,1,3,Z,gc,g,2,67,0,,,,
13399,4,7,20,1,3,B,gc,g,2,75,1,,,,
13400,4,7,20,1,3,C,gc,g,2,75,2,,,,
13401,4,7,20,1,3,F,gc,g,2,75,0,,,,
13402,4,7,20,1,3,X,gc,g,2,75,0,,,,
13403,4,7,20,1,3,Y,gc,g,2,75,1,,,,
13404,4,7,20,1,3,Z,gc,g,2,75,0,,,,
13405,4,7,20,1,3,B,gc,g,2,82,1,,,,
13406,4,7,20,1,3,C,gc,g,2,82,2,,,,
13407,4,7,20,1,3,F,gc,g,2,82,1,,,,
13408,4,7,20,1,3,X,gc,g,2,82,0,,,,
13409,4,7,20,1,3,Y,gc,g,2,82,0,,,,
13410,4,7,20,1,3,Z,gc,g,2,82,1,,,,
13411,4,7,20,1,3,B,gc,g,2,90,1,,,,
13412,4,7,20,1,3,C,gc,g,2,90,2,,,,
13413,4,7,20,1,3,F,gc,g,2,90,0,,,,
13414,4,7,20,1,3,X,gc,g,2,90,1,,,,
13415,4,7,20,1,3,Y,gc,g,2,90,0,,,,
13416,4,7,20,1,3,Z,gc,g,2,90,0,,,,
13417,4,7,20,1,3,B,gc,g,2,98,0,,,,
13418,4,7,20,1,3,C,gc,g,2,98,1,,,,
13419,4,7,20,1,3,F,gc,g,2,98,1,,,,
13420,4,7,20,1,3,X,gc,g,2,98,0,,,,
13421,4,7,20,1,3,Y,gc,g,2,98,0,,,,
13422,4,7,20,1,3,Z,gc,g,2,98,0,,,,
13423,4,7,20,1,3,B,gc,g,2,105,1,,,,
13424,4,7,20,1,3,C,gc,g,2,105,0,,,,
13425,4,7,20,1,3,F,gc,g,2,105,0,,,,
13426,4,7,20,1,3,X,gc,g,2,105,0,,,,
13427,4,7,20,1,3,Y,gc,g,2,105,1,,,,
13428,4,7,20,1,3,Z,gc,g,2,105,0,,,,
13429,4,7,20,1,3,B,gc,g,2,113,1,,,,
13430,4,7,20,1,3,C,gc,g,2,113,1,,,,
13431,4,7,20,1,3,F,gc,g,2,113,0,,,,
13432,4,7,20,1,3,X,gc,g,2,113,0,,,,
13433,4,7,20,1,3,Y,gc,g,2,113,0,,,,
13434,4,7,20,1,3,Z,gc,g,2,113,1,,,,
13435,4,7,20,1,3,B,gc,g,2,120,1,,,,
13436,4,7,20,1,3,C,gc,g,2,120,1,,,,
13437,4,7,20,1,3,F,gc,g,2,120,0,,,,
13438,4,7,20,1,3,X,gc,g,2,120,0,,,,
13439,4,7,20,1,3,Y,gc,g,2,120,0,,,,
13440,4,7,20,1,3,Z,gc,g,2,120,1,,,,
13441,4,14,21,1,0,B,gc,p,1,0,0,,,,
13442,4,14,21,1,0,C,gc,p,1,0,NA,,,,
13443,4,14,21,1,0,F,gc,p,1,0,0,,,,
13444,4,14,21,1,0,X,gc,p,1,0,NA,,,,
13445,4,14,21,1,0,Y,gc,p,1,0,0,,,,
13446,4,14,21,1,0,Z,gc,p,1,0,NA,,,,
13447,4,14,21,1,0,B,gc,p,1,1,0,,,,
13448,4,14,21,1,0,C,gc,p,1,1,NA,,,,
13449,4,14,21,1,0,F,gc,p,1,1,0,,,,
13450,4,14,21,1,0,X,gc,p,1,1,NA,,,,
13451,4,14,21,1,0,Y,gc,p,1,1,0,,,,
13452,4,14,21,1,0,Z,gc,p,1,1,NA,,,,
13453,4,14,21,1,0,B,gc,p,1,2,0,,,,
13454,4,14,21,1,0,C,gc,p,1,2,NA,,,,
13455,4,14,21,1,0,F,gc,p,1,2,0,,,,
13456,4,14,21,1,0,X,gc,p,1,2,NA,,,,
13457,4,14,21,1,0,Y,gc,p,1,2,0,,,,
13458,4,14,21,1,0,Z,gc,p,1,2,NA,,,,
13459,4,14,21,1,0,B,gc,p,1,3,0,,,,
13460,4,14,21,1,0,C,gc,p,1,3,NA,,,,
13461,4,14,21,1,0,F,gc,p,1,3,0,,,,
13462,4,14,21,1,0,X,gc,p,1,3,NA,,,,
13463,4,14,21,1,0,Y,gc,p,1,3,0,,,,
13464,4,14,21,1,0,Z,gc,p,1,3,NA,,,,
13465,4,14,21,1,0,B,gc,p,1,5,1,,,,
13466,4,14,21,1,0,C,gc,p,1,5,NA,,,,
13467,4,14,21,1,0,F,gc,p,1,5,0,,,,
13468,4,14,21,1,0,X,gc,p,1,5,NA,,,,
13469,4,14,21,1,0,Y,gc,p,1,5,0,,,,
13470,4,14,21,1,0,Z,gc,p,1,5,NA,,,,
13471,4,14,21,1,0,B,gc,p,1,7,1,,,,
13472,4,14,21,1,0,C,gc,p,1,7,NA,,,,
13473,4,14,21,1,0,F,gc,p,1,7,0,,,,
13474,4,14,21,1,0,X,gc,p,1,7,NA,,,,
13475,4,14,21,1,0,Y,gc,p,1,7,0,,,,
13476,4,14,21,1,0,Z,gc,p,1,7,NA,,,,
13477,4,14,21,1,0,B,gc,p,1,10,2,,,,
13478,4,14,21,1,0,C,gc,p,1,10,NA,,,,
13479,4,14,21,1,0,F,gc,p,1,10,0,,,,
13480,4,14,21,1,0,X,gc,p,1,10,NA,,,,
13481,4,14,21,1,0,Y,gc,p,1,10,0,,,,
13482,4,14,21,1,0,Z,gc,p,1,10,NA,,,,
13483,4,14,21,1,0,B,gc,p,1,12,4,,,,
13484,4,14,21,1,0,C,gc,p,1,12,NA,,,,
13485,4,14,21,1,0,F,gc,p,1,12,0,,,,
13486,4,14,21,1,0,X,gc,p,1,12,NA,,,,
13487,4,14,21,1,0,Y,gc,p,1,12,0,,,,
13488,4,14,21,1,0,Z,gc,p,1,12,NA,,,,
13489,4,14,21,1,0,B,gc,p,1,15,4,,,,
13490,4,14,21,1,0,C,gc,p,1,15,NA,,,,
13491,4,14,21,1,0,F,gc,p,1,15,0,,,,
13492,4,14,21,1,0,X,gc,p,1,15,NA,,,,
13493,4,14,21,1,0,Y,gc,p,1,15,0,,,,
13494,4,14,21,1,0,Z,gc,p,1,15,NA,,,,
13495,4,14,21,1,0,B,gc,p,1,17,4,,,,
13496,4,14,21,1,0,C,gc,p,1,17,NA,,,,
13497,4,14,21,1,0,F,gc,p,1,17,1,,,,
13498,4,14,21,1,0,X,gc,p,1,17,NA,,,,
13499,4,14,21,1,0,Y,gc,p,1,17,0,,,,
13500,4,14,21,1,0,Z,gc,p,1,17,NA,,,,
13501,4,14,21,1,0,B,gc,p,1,20,4,,,,
13502,4,14,21,1,0,C,gc,p,1,20,NA,,,,
13503,4,14,21,1,0,F,gc,p,1,20,1,,,,
13504,4,14,21,1,0,X,gc,p,1,20,NA,,,,
13505,4,14,21,1,0,Y,gc,p,1,20,0,,,,
13506,4,14,21,1,0,Z,gc,p,1,20,NA,,,,
13507,4,14,21,1,0,B,gc,p,1,23,4,,,,
13508,4,14,21,1,0,C,gc,p,1,23,NA,,,,
13509,4,14,21,1,0,F,gc,p,1,23,1,,,,
13510,4,14,21,1,0,X,gc,p,1,23,NA,,,,
13511,4,14,21,1,0,Y,gc,p,1,23,0,,,,
13512,4,14,21,1,0,Z,gc,p,1,23,NA,,,,
13513,4,14,21,1,0,B,gc,p,1,25,4,,,,
13514,4,14,21,1,0,C,gc,p,1,25,NA,,,,
13515,4,14,21,1,0,F,gc,p,1,25,3,,,,
13516,4,14,21,1,0,X,gc,p,1,25,NA,,,,
13517,4,14,21,1,0,Y,gc,p,1,25,0,,,,
13518,4,14,21,1,0,Z,gc,p,1,25,NA,,,,
13519,4,14,21,1,0,B,gc,p,1,28,4,,,,
13520,4,14,21,1,0,C,gc,p,1,28,NA,,,,
13521,4,14,21,1,0,F,gc,p,1,28,4,,,,
13522,4,14,21,1,0,X,gc,p,1,28,NA,,,,
13523,4,14,21,1,0,Y,gc,p,1,28,0,,,,
13524,4,14,21,1,0,Z,gc,p,1,28,NA,,,,
13525,4,14,21,1,0,B,gc,p,1,30,4,,,,
13526,4,14,21,1,0,C,gc,p,1,30,NA,,,,
13527,4,14,21,1,0,F,gc,p,1,30,4,,,,
13528,4,14,21,1,0,X,gc,p,1,30,NA,,,,
13529,4,14,21,1,0,Y,gc,p,1,30,0,,,,
13530,4,14,21,1,0,Z,gc,p,1,30,NA,,,,
13531,4,14,21,1,0,B,gc,p,1,35,5,,,,
13532,4,14,21,1,0,C,gc,p,1,35,NA,,,,
13533,4,14,21,1,0,F,gc,p,1,35,3,,,,
13534,4,14,21,1,0,X,gc,p,1,35,NA,,,,
13535,4,14,21,1,0,Y,gc,p,1,35,0,,,,
13536,4,14,21,1,0,Z,gc,p,1,35,NA,,,,
13537,4,14,21,1,0,B,gc,p,1,40,4,,,,
13538,4,14,21,1,0,C,gc,p,1,40,NA,,,,
13539,4,14,21,1,0,F,gc,p,1,40,3,,,,
13540,4,14,21,1,0,X,gc,p,1,40,NA,,,,
13541,4,14,21,1,0,Y,gc,p,1,40,1,,,,
13542,4,14,21,1,0,Z,gc,p,1,40,NA,,,,
13543,4,14,21,1,0,B,gc,p,1,45,4,,,,
13544,4,14,21,1,0,C,gc,p,1,45,NA,,,,
13545,4,14,21,1,0,F,gc,p,1,45,3,,,,
13546,4,14,21,1,0,X,gc,p,1,45,NA,,,,
13547,4,14,21,1,0,Y,gc,p,1,45,1,,,,
13548,4,14,21,1,0,Z,gc,p,1,45,NA,,,,
13549,4,14,21,1,0,B,gc,p,1,52,4,,,,
13550,4,14,21,1,0,C,gc,p,1,52,NA,,,,
13551,4,14,21,1,0,F,gc,p,1,52,3,,,,
13552,4,14,21,1,0,X,gc,p,1,52,NA,,,,
13553,4,14,21,1,0,Y,gc,p,1,52,1,,,,
13554,4,14,21,1,0,Z,gc,p,1,52,NA,,,,
13555,4,14,21,1,0,B,gc,p,1,60,3,,,,
13556,4,14,21,1,0,C,gc,p,1,60,NA,,,,
13557,4,14,21,1,0,F,gc,p,1,60,3,,,,
13558,4,14,21,1,0,X,gc,p,1,60,NA,,,,
13559,4,14,21,1,0,Y,gc,p,1,60,1,,,,
13560,4,14,21,1,0,Z,gc,p,1,60,NA,,,,
13561,4,14,21,1,0,B,gc,p,1,67,4,,,,
13562,4,14,21,1,0,C,gc,p,1,67,NA,,,,
13563,4,14,21,1,0,F,gc,p,1,67,4,,,,
13564,4,14,21,1,0,X,gc,p,1,67,NA,,,,
13565,4,14,21,1,0,Y,gc,p,1,67,1,,,,
13566,4,14,21,1,0,Z,gc,p,1,67,NA,,,,
13567,4,14,21,1,0,B,gc,p,1,75,5,,,,
13568,4,14,21,1,0,C,gc,p,1,75,NA,,,,
